"OBJECTID","PIN","PARCELNB","TOWNSHIP","SECTION_","BLOCK","PARCEL","SHAPE_STAr","SHAPE_STLe","Acres"
116776,"172118411002","0172118411002","1721","184","11","002",127351.89843800000,2021.11974321000,118
116777,"172118411006","0172118411006","1721","184","11","006",106694.97509800000,1605.49688072000,99
116778,"172118411004","0172118411004","1721","184","11","004",102336.51025400000,1583.38014419000,95
116779,"172118411005","0172118411005","1721","184","11","005",123385.54785200000,1654.10513951000,115
116780,"172118411003","0172118411003","1721","184","11","003",257875.00878900000,2873.96703969000,240
116781,"172118400001","0172118400001","1721","184","00","001",615253.55761700000,3204.86637431000,572
116782,"172118100011","0172118100011","1721","181","00","011",118775.08886700000,1685.71898155000,110
116783,"172118100003","0172118100003","1721","181","00","003",325138.68750000000,2954.05038976000,302
116784,"172118100010","0172118100010","1721","181","00","010",635550.76855500000,3933.58031068000,590
116785,"172118400006","0172118400006","1721","184","00","006",114088.68115200000,1652.96386418000,106
116786,"172118411007","0172118411007","1721","184","11","007",101663.95361300000,1589.50303607000,94
116787,"172118400007","0172118400007","1721","184","00","007",2148173.35840000000,6881.16037159000,1996
116833,"172118301481","0172118301481","1721","183","01","481",139550.99853500000,1631.61172333000,130
116834,"172118000028","0172118000028","1721","180","00","028",2110929.59473000000,7570.10221458000,1961
116835,"172118000016","0172118000016","1721","180","00","016",860071.97900400000,3918.07737150000,799
116842,"172118302002","0172118302002","1721","183","02","002",128175.03418000000,1551.62853160000,119
116843,"172118302001","0172118302001","1721","183","02","001",667237.21826200000,3630.26543772000,620
116848,"172118301932","0172118301932","1721","183","01","932",69985.71289060000,1280.44148748000,65
117278,"172118301942","0172118301942","1721","183","01","942",69446.62646480000,4389.54372103000,65
117296,"172119214023","0172119214023","1721","192","14","023",104513.98437500000,2205.87557283000,97
117713,"172119400003","0172119400003","1721","194","00","003",81104.71923830000,1588.25225451000,75
117800,"172119400001","0172119400001","1721","194","00","001",650133.74511700000,3797.51156560000,604
117804,"172119000034","0172119000034","1721","190","00","034",621789.26660200000,7400.27701176000,578
117805,"172120301002","0172120301002","1721","203","01","002",7013185.57129000000,12987.22799590000,6515
117816,"172119207001","0172119207001","1721","192","07","001",132337.42968800000,1482.29918843000,123
117818,"172119002002","0172119002002","1721","190","02","002",1191355.56494000000,5224.69986199000,1107
117819,"172119001003","0172119001003","1721","190","01","003",271032.44580100000,3395.64838184000,252
117820,"172119001005","0172119001005","1721","190","01","005",185827.72998000000,1853.52803496000,173
117821,"172119001004","0172119001004","1721","190","01","004",423976.25195300000,2577.69345368000,394
117822,"172119001006","0172119001006","1721","190","01","006",427473.55908200000,2616.20925334000,397
117824,"172119002001","0172119002001","1721","190","02","001",1635169.53174000000,5166.59174474000,1519
117825,"172119001002","0172119001002","1721","190","01","002",677255.29248000000,4185.00607971000,629
117826,"172119001001","0172119001001","1721","190","01","001",1352121.71191000000,7653.03551909000,1256
117827,"172119300010","0172119300010","1721","193","00","010",102129.88183600000,1471.53305093000,95
117828,"172119300004","0172119300004","1721","193","00","004",1004756.63721000000,5679.45378329000,933
117829,"172119307001","0172119307001","1721","193","07","001",375450.74755900000,2985.54315099000,349
117830,"172119300001","0172119300001","1721","193","00","001",1192771.40967000000,4639.58106798000,1108
117831,"172120000057","0172120000057","1721","200","00","057",188233.52587900000,1732.91520941000,175
117832,"172120101001","0172120101001","1721","201","01","001",502206.29687500000,3663.58627093000,467
117833,"172120000058","0172120000058","1721","200","00","058",90408.83496090000,1258.94324220000,84
117834,"172120001026","0172120001026","1721","200","01","026",44892.52197270000,991.86517355200,42
117836,"172120005009","0172120005009","1721","200","05","009",887336.41699200000,5952.75924117000,824
117837,"172120001025","0172120001025","1721","200","01","025",46563.27734380000,936.75152250700,43
117838,"172120000010","0172120000010","1721","200","00","010",134345.64550800000,1850.27734781000,125
117839,"172120001024","0172120001024","1721","200","01","024",74184.66015630000,1352.04060343000,69
117840,"172120005010","0172120005010","1721","200","05","010",175250.97460900000,1850.48032955000,163
117841,"172120201003","0172120201003","1721","202","01","003",214776.43261700000,2036.56204036000,200
117842,"172120000011","0172120000011","1721","200","00","011",86692.94287110000,1410.40707444000,81
117843,"172120001009","0172120001009","1721","200","01","009",207966.88427700000,1920.22903388000,193
117844,"172120001008","0172120001008","1721","200","01","008",208237.38525400000,1921.11275758000,193
117845,"172120000026","0172120000026","1721","200","00","026",43620.77148440000,1009.94851259000,41
117846,"172120011003","0172120011003","1721","200","11","003",144689.97216800000,1823.23504252000,134
117847,"172120006005","0172120006005","1721","200","06","005",174238.18115200000,1904.89321081000,162
117848,"172120006006","0172120006006","1721","200","06","006",87096.76855470000,1190.54111933000,81
117849,"172120003001","0172120003001","1721","200","03","001",66306.86914060000,1126.74938645000,62
117850,"172120011006","0172120011006","1721","200","11","006",51303.89355470000,958.23489532200,48
117852,"172120011008","0172120011008","1721","200","11","008",70234.02685550000,1148.04990643000,65
117853,"172120002002","0172120002002","1721","200","02","002",104335.78808600000,1273.04291925000,97
117854,"172120002004","0172120002004","1721","200","02","004",62810.46533200000,1213.78644395000,58
117855,"172120000041","0172120000041","1721","200","00","041",43562.28222660000,899.22238660500,40
117856,"172120000042","0172120000042","1721","200","00","042",86788.61279300000,1184.77604315000,81
117857,"172120000069","0172120000069","1721","200","00","069",35366.71093750000,915.06253198700,33
117859,"172120002003","0172120002003","1721","200","02","003",62810.46533200000,1213.78644395000,58
117860,"172120009002","0172120009002","1721","200","09","002",287400.64599600000,2558.16431538000,267
117861,"172120000006","0172120000006","1721","200","00","006",135762.45117200000,1800.29403952000,126
117866,"172120000014","0172120000014","1721","200","00","014",229720.81933600000,2137.32461149000,213
117869,"172120000001","0172120000001","1721","200","00","001",43135.06103520000,947.15608645500,40
117870,"172120000020","0172120000020","1721","200","00","020",47379.39843750000,1077.49804606000,44
117874,"172120009001","0172120009001","1721","200","09","001",222061.07324200000,1823.99106577000,206
117875,"172120400001","0172120400001","1721","204","00","001",74304.58105470000,1133.21822253000,69
117876,"172120000095","0172120000095","1721","200","00","095",684467.64306600000,3509.01907897000,636
117877,"172120201002","0172120201002","1721","202","01","002",4969767.82080000000,12589.76046630000,4617
117879,"172120301005","0172120301005","1721","203","01","005",1351102.08838000000,5657.80315277000,1255
117880,"172120009010","0172120009010","1721","200","09","010",92983.76562500000,1291.74986668000,86
117881,"172120009011","0172120009011","1721","200","09","011",42851.99804690000,1371.70754581000,40
117882,"172120009009","0172120009009","1721","200","09","009",105650.46679700000,1370.89584286000,98
117883,"172120009006","0172120009006","1721","200","09","006",230669.01709000000,2357.50908109000,214
117884,"172120009008","0172120009008","1721","200","09","008",263097.29492200000,2223.38816319000,244
117885,"172120009007","0172120009007","1721","200","09","007",239018.01123000000,2193.08915274000,222
117886,"172120005008","0172120005008","1721","200","05","008",163147.78710900000,3113.72548374000,152
117887,"172120005007","0172120005007","1721","200","05","007",164245.52929700000,2247.61523100000,153
117888,"172120010003","0172120010003","1721","200","10","003",873591.92578100000,4027.02341573000,812
117889,"172120004006","0172120004006","1721","200","04","006",62222.52050780000,1044.73804727000,58
117891,"172120004002","0172120004002","1721","200","04","002",34571.56884770000,826.36891717300,32
117892,"172120004004","0172120004004","1721","200","04","004",70493.93701170000,1945.16658510000,65
117893,"172120004005","0172120004005","1721","200","04","005",42139.58203130000,1188.70651280000,39
117895,"172120011005","0172120011005","1721","200","11","005",47856.99218750000,886.83175800000,44
117896,"172120001021","0172120001021","1721","200","01","021",652764.27832000000,3277.61909552000,606
117897,"172120011007","0172120011007","1721","200","11","007",86265.37011720000,1271.26158024000,80
117899,"172120007001","0172120007001","1721","200","07","001",101954.52148400000,1464.89776381000,95
117900,"172120001022","0172120001022","1721","200","01","022",652764.27832000000,3277.61909552000,606
117902,"172120009003","0172120009003","1721","200","09","003",106572.95019500000,1658.01193267000,99
117903,"172120009004","0172120009004","1721","200","09","004",91054.63183590000,1531.25980022000,85
117904,"172120009005","0172120009005","1721","200","09","005",131902.93603500000,1684.94613242000,123
117906,"172120008001","0172120008001","1721","200","08","001",285194.51757800000,2391.94233560000,265
117908,"172120000062","0172120000062","1721","200","00","062",229223.71533200000,2334.09521314000,213
117909,"172120000052","0172120000052","1721","200","00","052",44854.35986330000,924.91975732700,42
117910,"172120000089","0172120000089","1721","200","00","089",598471.38525400000,3738.90252190000,556
117911,"172120000090","0172120000090","1721","200","00","090",598471.38525400000,3738.90252190000,556
117912,"172120000038","0172120000038","1721","200","00","038",307461.07324200000,2955.43946459000,286
117913,"172120000096","0172120000096","1721","200","00","096",359294.98681600000,3510.88494139000,334
117914,"172120000097","0172120000097","1721","200","00","097",359294.98681600000,3510.88494139000,334
117915,"172120000094","0172120000094","1721","200","00","094",684467.64306600000,3509.01907897000,636
117918,"172121005029","0172121005029","1721","210","05","029",1222609.31250000000,5431.73739671000,1136
117919,"172121005023","0172121005023","1721","210","05","023",2056319.13623000000,6499.24837501000,1910
117920,"172121005026","0172121005026","1721","210","05","026",158172.40136700000,1612.95905114000,147
117921,"172121005028","0172121005028","1721","210","05","028",1119822.69434000000,4776.50977932000,1040
117922,"172121005027","0172121005027","1721","210","05","027",838807.13916000000,4188.19374572000,779
117923,"172121002008","0172121002008","1721","210","02","008",548581.32910200000,3809.62265254000,510
117925,"172121005024","0172121005024","1721","210","05","024",185324.91259800000,1728.35414655000,172
117926,"172121005025","0172121005025","1721","210","05","025",136126.58447300000,1518.84107353000,126
117927,"172121002009","0172121002009","1721","210","02","009",92481.05566410000,4246.65309226000,86
117928,"172121201002","0172121201002","1721","212","01","002",100399.73535200000,1550.25470298000,93
117929,"172121401001","0172121401001","1721","214","01","001",241651.45556600000,4131.26942986000,225
